,Unnamed: 0,TimeStamp,GameType,BigBlind,Table,Date,PlayerCount,TotalPot,Dealer,Board,Ante,1on1
37,38,3036220316,HoldemNoLimit,1,AURELIA PL,"2009-07-0616:00:27(ET)
",2,1.50,1,,False,False
38,39,3036227846,HoldemNoLimit,1,BRADBURN RD,"2009-07-0616:00:29(ET)
",6,5,1,"['2c', 'Jc', 'Kh', '6s', '5c']",False,False
39,40,3036227932,HoldemNoLimit,1,MARION AVE,"2009-07-0616:00:30(ET)
",9,7,2,"['Kh', '7d', '4s']",False,False
40,41,3036198260,HoldemNoLimit,1,ELLEN AVE,"2009-07-0616:00:30(ET)
",4,1.50,1,,False,False
41,42,3036220596,HoldemNoLimit,1,AURELIA PL,"2009-07-0616:00:31(ET)
",2,1.50,3,,False,False
42,43,3036215100,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:00:31(ET)
",2,1.50,4,,False,True
43,44,3036215192,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0616:00:32(ET)
",9,23,5,"['5h', 'Kh', '3h', 'Js', '6s']",False,False
44,45,3036223382,HoldemNoLimit,1,DAISY DR,"2009-07-0616:00:34(ET)
",2,2,4,"['As', '5d', '3d']",False,True
45,46,3036215452,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:00:38(ET)
",2,6,6,"['4h', '5d', '9c']",False,True
46,47,3036221040,HoldemNoLimit,1,AURELIA PL,"2009-07-0616:00:40(ET)
",2,2,1,,False,False
47,48,3036199238,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:00:46(ET)
",8,5,2,"['Js', 'Qh', '10c', '5d', '4s']",False,False
48,49,3036202054,HoldemNoLimit,1,GRAM DR,"2009-07-0616:00:48(ET)
",8,2.50,6,"['2s', '10h', '6c', 'Jd', 'Qs']",False,False
49,50,3036222328,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:00:48(ET)
",6,98,6,"['8d', 'Ad', 'Js', '7c', '2h']",False,False
50,51,3036199362,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:00:49(ET)
",5,2.50,1,,False,False
51,52,3036224386,HoldemNoLimit,1,DAISY DR,"2009-07-0616:00:49(ET)
",2,1.50,6,,False,True
52,53,3036199422,HoldemNoLimit,1,ELLEN AVE,"2009-07-0616:00:49(ET)
",3,2,2,"['4h', 'Qc', '9d', '3d', '8c']",False,False
53,54,3036216240,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:00:51(ET)
",2,4,4,"['Ac', 'Ad', '7d', '10c', 'Jd']",False,True
54,55,3036221680,HoldemNoLimit,1,AURELIA PL,"2009-07-0616:00:53(ET)
",2,2,3,"['3d', '8h', '8s', '10']",False,False
55,56,3036198786,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:00:56(ET)
",5,9.50,6,"['Ad', 'Ah', '9c']",False,False
56,57,3036224948,HoldemNoLimit,1,DAISY DR,"2009-07-0616:00:58(ET)
",2,2,4,,False,True
57,58,3036200428,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:01:06(ET)
",5,3,2,,False,False
58,59,3036200456,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:01:06(ET)
",6,11.50,2,"['10d', 'Jd', 'Ac', 'Ks']",False,False
59,60,3036225600,HoldemNoLimit,1,DAISY DR,"2009-07-0616:01:07(ET)
",2,1.50,6,,False,True
60,61,3036222612,HoldemNoLimit,1,AURELIA PL,"2009-07-0616:01:08(ET)
",2,1.50,3,,False,False
61,62,3036230498,HoldemNoLimit,1,MARION AVE,"2009-07-0616:01:10(ET)
",9,6,3,"['Ks', '4s', 'Jc', '2s']",False,False
62,63,3036230590,HoldemNoLimit,1,PEARL DR,"2009-07-0616:01:12(ET)
",9,6.50,2,"['Ac', '8s', '5c']",False,False
63,64,3036225986,HoldemNoLimit,1,DAISY DR,"2009-07-0616:01:12(ET)
",2,6,4,"['5h', 'Jc', '5c', '8d', '3c']",False,True
64,65,3036217622,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:01:13(ET)
",2,6,6,"['5c', 'Kd', 'Qh']",False,True
65,66,3036223176,HoldemNoLimit,1,AURELIA PL,"2009-07-0616:01:17(ET)
",2,2,5,,False,False
66,67,3036199978,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:01:20(ET)
",5,2.50,1,,False,False
67,68,3036218334,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:01:25(ET)
",2,4,4,,False,True
68,69,3036223794,HoldemNoLimit,1,AURELIA PL,"2009-07-0616:01:28(ET)
",2,1.50,3,,False,False
69,70,3036201846,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:01:28(ET)
",5,2.50,3,,False,False
70,71,3036231580,HoldemNoLimit,1,BRADBURN RD,"2009-07-0616:01:28(ET)
",6,18.50,2,"['7s', 'Kc', '8h', '7d']",False,False
71,72,3036202092,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:01:32(ET)
",6,7.50,3,"['Kd', 'Ks', 'Qc']",False,False
72,73,3036200668,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:01:33(ET)
",5,1.50,2,,False,False
73,74,3036224198,HoldemNoLimit,1,AURELIA PL,"2009-07-0616:01:34(ET)
",2,2,5,"['8s', '4c', '3c']",False,False
74,75,3036202278,HoldemNoLimit,1,ELLEN AVE,"2009-07-0616:01:35(ET)
",3,2.50,3,,False,False
75,76,3036219114,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:01:39(ET)
",2,2,6,,False,True
76,77,3036202634,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:01:42(ET)
",5,6,4,"['9c', 'Ac', 'Kh']",False,False
77,78,3036232590,HoldemNoLimit,1,PEARL DR,"2009-07-0616:01:44(ET)
",9,2.50,3,,False,False
78,79,3036219476,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:01:45(ET)
",2,42,4,"['3h', '7s', 'Jc']",False,True
79,80,3036202966,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:01:48(ET)
",8,12,3,,False,False
80,81,3036219746,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0616:01:50(ET)
",9,2.50,6,,False,False
81,82,3036232944,HoldemNoLimit,1,MARION AVE,"2009-07-0616:01:50(ET)
",9,2,4,,False,False
82,83,3036203184,HoldemNoLimit,1,ELLEN AVE,"2009-07-0616:01:51(ET)
",3,2.50,1,,False,False
83,84,3036228786,HoldemNoLimit,1,DAISY DR,"2009-07-0616:01:54(ET)
",2,1.50,6,,False,True
84,85,3036226606,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:01:57(ET)
",5,2.50,1,"['10d', '8d', '4c']",False,False
85,86,3036201986,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:01:58(ET)
",5,18,4,"['9s', '10h', '8h']",False,False
86,87,3036233578,HoldemNoLimit,1,PEARL DR,"2009-07-0616:01:58(ET)
",9,10.50,4,"['9d', 'Kh', 'Ad']",False,False
87,88,3036225586,HoldemNoLimit,1,AURELIA PL,"2009-07-0616:01:58(ET)
",2,2,3,,False,False
88,89,3036229114,HoldemNoLimit,1,DAISY DR,"2009-07-0616:01:59(ET)
",2,1.50,4,,False,True
89,90,3036229394,HoldemNoLimit,1,DAISY DR,"2009-07-0616:02:04(ET)
",2,1.50,6,,False,True
90,91,3036220548,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:02:05(ET)
",2,46,6,"['4s', '9s', '9c', 'Js']",False,True
91,92,3036226190,HoldemNoLimit,1,AURELIA PL,"2009-07-0616:02:08(ET)
",2,1.50,5,,False,False
92,93,3036234108,HoldemNoLimit,1,MARION AVE,"2009-07-0616:02:08(ET)
",9,2.50,5,"['4d', 'Qd', 'Qc', 'Qs', '4s']",False,False
93,94,3036229824,HoldemNoLimit,1,DAISY DR,"2009-07-0616:02:11(ET)
",2,1.50,4,,False,True
94,95,3036204452,HoldemNoLimit,1,ELLEN AVE,"2009-07-0616:02:12(ET)
",4,2,2,"['6h', '2h', '9c']",False,False
95,96,3036204396,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:02:12(ET)
",5,8.50,6,"['6s', '6d', '5h']",False,False
96,97,3036204444,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:02:13(ET)
",6,17.50,4,"['8s', '4c', '4h', '2s', '3s']",False,False
97,98,3036226536,HoldemNoLimit,1,AURELIA PL,"2009-07-0616:02:14(ET)
",2,2,3,,False,False
98,99,3036230150,HoldemNoLimit,1,DAISY DR,"2009-07-0616:02:16(ET)
",2,1.50,6,,False,True
99,100,3036228040,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:02:16(ET)
",6,2,2,"['As', '2c', '7h', '6c']",False,False
100,101,3036234684,HoldemNoLimit,1,BRADBURN RD,"2009-07-0616:02:18(ET)
",6,35,3,"['8d', '4h', 'Qs', '4c', '5s']",False,False
101,102,3036230506,HoldemNoLimit,1,DAISY DR,"2009-07-0616:02:22(ET)
",2,2,4,"['Qd', '10c', '7c']",False,True
102,103,3036227284,HoldemNoLimit,1,AURELIA PL,"2009-07-0616:02:25(ET)
",2,2,5,,False,False
103,104,3036205212,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:02:25(ET)
",9,3.50,4,,False,False
104,105,3036203778,HoldemNoLimit,1,SANFORD ST,"2009-07-0616:02:29(ET)
",9,4.50,8,"['8d', '4h', 'Ks', 'Qs', '5c']",False,False
105,106,3036222094,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:02:29(ET)
",2,1.50,4,,False,True
106,107,3036205692,HoldemNoLimit,1,ELLEN AVE,"2009-07-0616:02:32(ET)
",4,2,3,"['As', '3h', '7c']",False,False
107,108,3036227720,HoldemNoLimit,1,AURELIA PL,"2009-07-0616:02:33(ET)
",2,2,3,,False,False
108,109,3036222430,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:02:36(ET)
",2,6,6,"['Ac', 'Jh', '3c']",False,True
109,110,3036231404,HoldemNoLimit,1,DAISY DR,"2009-07-0616:02:36(ET)
",2,6,6,"['7d', '2d', '2s', 'Kc']",False,True
110,111,3036222512,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0616:02:37(ET)
",8,1.50,7,,False,False
111,112,3036236098,HoldemNoLimit,1,MARION AVE,"2009-07-0616:02:39(ET)
",9,2.50,6,,False,False
112,113,3036206204,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:02:42(ET)
",5,69.40,1,"['Qc', '7s', '10c', '2h', 'Ks']",False,False
113,114,3036236322,HoldemNoLimit,1,PEARL DR,"2009-07-0616:02:43(ET)
",9,1.50,5,,False,False
114,115,3036204432,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:02:44(ET)
",5,2.50,5,,False,False
115,116,3036206512,HoldemNoLimit,1,ELLEN AVE,"2009-07-0616:02:45(ET)
",4,1.50,4,,False,False
116,117,3036223086,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:02:46(ET)
",2,2,4,,False,True
117,118,3036230086,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:02:50(ET)
",6,2,3,"['7d', 'Kd', '3s']",False,False
118,119,3036232412,HoldemNoLimit,1,DAISY DR,"2009-07-0616:02:51(ET)
",2,2,4,"['9s', '4h', 'Jd']",False,True
119,120,3036228970,HoldemNoLimit,1,AURELIA PL,"2009-07-0616:02:52(ET)
",2,1.50,5,,False,False
120,121,3036223482,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:02:54(ET)
",2,2,6,,False,True
121,122,3036207118,HoldemNoLimit,1,ELLEN AVE,"2009-07-0616:02:55(ET)
",4,6.50,1,"['10h', '5h', 'Ah']",False,False
122,123,3036223868,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:03:00(ET)
",2,2,4,,False,True
123,124,3036205824,HoldemNoLimit,1,GRAM DR,"2009-07-0616:03:00(ET)
",8,5.50,7,"['6d', '4d', '8h', '4h', '6c']",False,False
124,125,3036205384,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:03:00(ET)
",5,1.50,6,,False,False
125,126,3036207454,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:03:01(ET)
",9,30.50,5,,False,False
126,127,3036229504,HoldemNoLimit,1,AURELIA PL,"2009-07-0616:03:01(ET)
",2,2,3,,False,False
127,128,3036233114,HoldemNoLimit,1,DAISY DR,"2009-07-0616:03:01(ET)
",2,6,6,"['10d', '4s', 'Kc', 'Js', '7s']",False,True
128,129,3036207504,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:03:02(ET)
",6,2.50,5,,False,False
129,130,3036237784,HoldemNoLimit,1,MARION AVE,"2009-07-0616:03:03(ET)
",9,24.50,7,"['10c', 'Jc', '2h', '7c', '2s']",False,False
130,131,3036237974,HoldemNoLimit,1,BRADBURN RD,"2009-07-0616:03:06(ET)
",6,1.50,4,,False,False
131,132,3036224282,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:03:06(ET)
",2,6,6,"['2h', 'Jh', '4d']",False,True
132,133,3036238006,HoldemNoLimit,1,PEARL DR,"2009-07-0616:03:07(ET)
",9,3,6,"['10c', '8s', '2s']",False,False
133,134,3036205982,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:03:12(ET)
",5,43.40,1,"['6h', '2s', '3s', 'Kh', 'Qc']",False,False
134,135,3036224796,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0616:03:14(ET)
",8,2.50,8,,False,False
135,136,3036230256,HoldemNoLimit,1,AURELIA PL,"2009-07-0616:03:15(ET)
",2,1.50,5,,False,False
136,137,3036225072,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:03:19(ET)
",2,16,4,"['9s', '5h', '4d', '8h', '9d']",False,True
137,138,3036230592,HoldemNoLimit,1,AURELIA PL,"2009-07-0616:03:20(ET)
",2,1.50,3,,False,False
138,139,3036234510,HoldemNoLimit,1,DAISY DR,"2009-07-0616:03:21(ET)
",2,2,4,,False,True
139,140,3036208676,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:03:22(ET)
",6,1.50,6,,False,False
140,141,3036232108,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:03:22(ET)
",6,6,4,"['Kc', 'Kd', '6h']",False,False
141,142,3036208842,HoldemNoLimit,1,ELLEN AVE,"2009-07-0616:03:24(ET)
",4,2.50,2,,False,False
142,143,3036235006,HoldemNoLimit,1,DAISY DR,"2009-07-0616:03:28(ET)
",2,8,6,"['7s', 'Qh', 'Jc']",False,True
143,144,3036207642,HoldemNoLimit,1,SANFORD ST,"2009-07-0616:03:28(ET)
",9,3,9,"['Ac', '4h', '7c']",False,False
144,145,3036239400,HoldemNoLimit,1,BRADBURN RD,"2009-07-0616:03:29(ET)
",6,2.50,5,"['6h', 'Qh', '5s']",False,False
145,146,3036231090,HoldemNoLimit,1,AURELIA PL,"2009-07-0616:03:30(ET)
",2,2,5,,False,False
146,147,3036226194,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0616:03:36(ET)
",9,1.50,9,,False,False
147,148,3036209608,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:03:38(ET)
",6,2.50,1,,False,False
148,149,3036207292,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:03:39(ET)
",5,1.50,2,,False,False
149,150,3036235916,HoldemNoLimit,1,DAISY DR,"2009-07-0616:03:40(ET)
",2,1.50,4,,False,True
150,151,3036209750,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:03:42(ET)
",4,1.50,2,,False,False
151,152,3036233524,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:03:43(ET)
",6,7.50,5,"['2d', '3s', '2h']",False,False
152,153,3036208530,HoldemNoLimit,1,GRAM DR,"2009-07-0616:03:44(ET)
",9,11,9,"['2h', 'Ks', '9c', 'Kc', '2c']",False,False
153,154,3036210070,HoldemNoLimit,1,ELLEN AVE,"2009-07-0616:03:45(ET)
",3,1.50,3,,False,False
154,155,3036226596,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:03:45(ET)
",2,2,6,,False,True
155,156,3036236212,HoldemNoLimit,1,DAISY DR,"2009-07-0616:03:45(ET)
",2,1.50,6,,False,True
156,157,3036240508,HoldemNoLimit,1,PEARL DR,"2009-07-0616:03:46(ET)
",9,21.50,7,"['8c', 'Qc', '3d', '9h', 'Qs']",False,False
157,158,3036226988,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:03:49(ET)
",2,2,4,,False,True
158,159,3036236574,HoldemNoLimit,1,DAISY DR,"2009-07-0616:03:50(ET)
",2,2,4,"['Kh', 'Ks', '9c', 'Jd', '9d']",False,True
159,160,3036240770,HoldemNoLimit,1,BRADBURN RD,"2009-07-0616:03:50(ET)
",6,2,6,"['Qs', '8h', '10']",False,False
160,161,3036210304,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:03:50(ET)
",5,2,3,,False,False
161,162,3036207798,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:03:50(ET)
",5,3.50,4,,False,False
162,163,3036210534,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:03:54(ET)
",6,2,2,"['Kc', 'Ks', '6c', '2c']",False,False
163,164,3036210528,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:03:54(ET)
",9,2.50,6,,False,False
164,165,3036227400,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:03:56(ET)
",2,1.50,6,,False,True
165,166,3036227590,HoldemNoLimit,1,FLAMINGO DR,"2009-07-0616:03:59(ET)
",9,162.60,1,"['Jc', '8c', 'Kh', '7c', '6c']",False,False
166,167,3036227736,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:04:00(ET)
",2,1.50,4,,False,True
167,168,3036209570,HoldemNoLimit,1,SANFORD ST,"2009-07-0616:04:00(ET)
",8,3,1,"['3h', '10s', 'Jc']",False,False
168,169,3036237522,HoldemNoLimit,1,DAISY DR,"2009-07-0616:04:03(ET)
",2,1.50,6,,False,True
169,170,3036228114,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:04:06(ET)
",2,2,6,,False,True
170,171,3036211322,HoldemNoLimit,1,ELLEN AVE,"2009-07-0616:04:06(ET)
",2,2,3,,False,False
171,172,3036237912,HoldemNoLimit,1,DAISY DR,"2009-07-0616:04:08(ET)
",2,2,4,"['10d', 'Ah', '6d']",False,True
172,173,3036208932,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:04:08(ET)
",5,4,5,"['2d', '3c', '6h']",False,False
173,174,3036211456,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:04:10(ET)
",5,1.50,4,,False,False
174,175,3036241998,HoldemNoLimit,1,BRADBURN RD,"2009-07-0616:04:12(ET)
",6,4,1,"['Kc', '5s', 'Jd']",False,False
175,176,3036228526,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:04:13(ET)
",2,2,4,,False,True
176,177,3036228940,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:04:19(ET)
",2,2,6,,False,True
177,178,3036238640,HoldemNoLimit,1,DAISY DR,"2009-07-0616:04:19(ET)
",2,2,6,,False,True
178,179,3036210750,HoldemNoLimit,1,SANFORD ST,"2009-07-0616:04:19(ET)
",8,2.50,2,"['4d', 'Ac', 'Jd', '9d']",False,False
179,180,3036212028,HoldemNoLimit,1,GERMANY HWY,"2009-07-0616:04:20(ET)
",9,8.50,7,"['5d', '3s', 'Ah']",False,False
180,181,3036236282,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:04:25(ET)
",6,10.50,6,"['9h', '9d', '8d', '5h', '4d']",False,False
181,182,3036239172,HoldemNoLimit,1,DAISY DR,"2009-07-0616:04:25(ET)
",2,1.50,4,,False,True
182,183,3036212504,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:04:28(ET)
",3,2.50,6,,False,False
183,184,3036229572,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:04:30(ET)
",2,4,4,"['Qd', '9s', '9d']",False,True
184,185,3036239484,HoldemNoLimit,1,DAISY DR,"2009-07-0616:04:30(ET)
",2,12,6,"['5h', '10h', '2d', '10d', 'As']",False,True
185,186,3036211634,HoldemNoLimit,1,GRAM DR,"2009-07-0616:04:35(ET)
",8,2.50,1,,False,False
186,187,3036212916,HoldemNoLimit,1,CHESAPEAKE,"2009-07-0616:04:35(ET)
",6,8.50,3,"['5h', 'As', 'Ad']",False,False
187,188,3036210810,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:04:42(ET)
",5,11,6,"['5s', 'Kd', '4d']",False,False
188,189,3036230334,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:04:42(ET)
",2,6,6,"['2h', '10s', '7c']",False,True
189,190,3036213604,HoldemNoLimit,1,BELLINGHAM,"2009-07-0616:04:48(ET)
",4,1.50,3,,False,False
190,191,3036244268,HoldemNoLimit,1,BRADBURN RD,"2009-07-0616:04:49(ET)
",6,18,2,"['6s', '3d', '7c', '8c', '2h']",False,False
191,192,3036212550,HoldemNoLimit,1,SANFORD ST,"2009-07-0616:04:49(ET)
",9,51,4,"['2c', '2d', 'Ks', '6h', '9h']",False,False
192,193,3036240848,HoldemNoLimit,1,DAISY DR,"2009-07-0616:04:51(ET)
",2,1.50,4,,False,True
193,194,3036231012,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:04:54(ET)
",2,1.50,4,,False,True
194,195,3036241148,HoldemNoLimit,1,DAISY DR,"2009-07-0616:04:57(ET)
",2,2,6,,False,True
195,196,3036212922,HoldemNoLimit,1,GRAM DR,"2009-07-0616:04:57(ET)
",8,173.50,2,"['6d', '9c', '8s', '3d', '8c']",False,False
196,197,3036231300,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:04:58(ET)
",2,1.50,6,,False,True
197,198,3036231660,HoldemNoLimit,1,CHELSEA WAY,"2009-07-0616:05:04(ET)
",2,2,4,,False,True
198,199,3036241680,HoldemNoLimit,1,DAISY DR,"2009-07-0616:05:04(ET)
",2,2,4,"['Js', '2c', 'Qs', '10']",False,True
199,200,3036239130,HoldemNoLimit,1,MEXICO HWY,"2009-07-0616:05:05(ET)
",6,1.50,1,,False,False
200,201,3036211990,HoldemNoLimit,1,BOEING AVE,"2009-07-0616:05:08(ET)
",5,12,1,"['Ac', 'Ah', 'Qd', 'Qc', '8c']",False,False
